application_id,applicant_id,posting_id,company,role,industry,employment_type,applied_date,fit_score
J03893,A0404,P0131,회사24,BI Engineer,미디어,경력,2025-08-21,0.695
J03485,A0364,P0180,회사17,DA (Data Analyst),,계약직,2025-08-21,0.67
J04634,A0483,P0067,회사25,BA (Business Analyst),미디어,전환형 인턴,2025-08-21,0.779
J03792,A0391,P0040,회사30,BA (Business Analyst),,신입,2025-08-21,0.743
J02473,A0255,P0080,회사19,Growth Analyst,게임,경력,2025-08-21,0.533
J01431,A0143,P0009,회사20,BA (Business Analyst),물류,경력,2025-08-21,0.42
J03666,A0379,P0036,회사31,DA (Data Analyst),,경력,2025-08-21,0.388
J03930,A0410,P0147,회사20,BA (Business Analyst),게임,전환형 인턴,2025-08-21,0.583
J03675,A0380,P0091,회사11,Data Scientist,금융,신입,2025-08-21,0.957
J03307,A0344,P0103,회사33,DA (Data Analyst),모바일·APP,신입,2025-08-21,0.285
J02514,A0261,P0135,회사20,Product Analyst,,인턴,2025-08-21,0.548
J00395,A0041,P0144,회사12,BA (Business Analyst),배달/배송,계약직,2025-08-21,0.633
J03257,A0340,P0228,회사31,Growth Analyst,헬스케어,경력,2025-08-21,0.265
J03589,A0372,P0099,회사26,BA (Business Analyst),물류,경력,2025-08-21,0.07
J00684,A0072,P0004,회사19,BA (Business Analyst),교육,신입,2025-08-22,0.504
J01778,A0176,P0066,회사11,Product Analyst,게임,경력,2025-08-22,0.841
J01652,A0164,P0132,회사21,DA (Data Analyst),금융,계약직,2025-08-22,0.217
J00133,A0015,P0209,회사19,BA (Business Analyst),금융,신입,2025-08-22,0.578
J04711,A0490,P0196,회사11,BI Engineer,리테일,계약직,2025-08-22,0.836
J00495,A0051,P0005,회사11,Growth Analyst,,경력,2025-08-22,0.676
J02894,A0299,P0089,회사19,DA (Data Analyst),모바일·APP,신입,2025-08-22,0.99
J02380,A0245,P0182,회사12,Data Scientist,금융,인턴,2025-08-22,0.265
J00622,A0064,P0198,회사22,BA (Business Analyst),게임,계약직,2025-08-22,0.338
J01197,A0123,P0206,회사21,BI Engineer,,경력,2025-08-22,0.34
J04276,A0446,P0154,회사34,BA (Business Analyst),미디어,경력,2025-08-22,0.99
J04476,A0467,P0229,회사18,Data Scientist,배달/배송,계약직,2025-08-22,0.641
J02851,A0296,P0226,회사34,Growth Analyst,리테일,전환형 인턴,2025-08-22,0.465
J04326,A0452,P0149,회사13,DA (Data Analyst),리테일,계약직,2025-08-22,0.99
J03717,A0383,P0037,회사23,BA (Business Analyst),모바일·APP,경력,2025-08-22,0.735
J01082,A0112,P0124,회사18,DA (Data Analyst),,경력,2025-08-23,0.796
J04797,A0499,P0065,회사21,BI Engineer,모바일·APP,계약직,2025-08-23,0.609
J01560,A0155,P0117,회사19,BI Engineer,,신입,2025-08-23,0.145
J00238,A0026,P0060,회사23,BI Engineer,물류,신입,2025-08-23,0.247
J01501,A0148,P0130,회사13,Product Analyst,물류,전환형 인턴,2025-08-23,0.396
J04242,A0441,P0133,회사13,Data Scientist,헬스케어,신입,2025-08-23,0.526
J01212,A0125,P0204,회사31,DA (Data Analyst),교육,인턴,2025-08-23,0.634
J04272,A0445,P0029,회사18,Product Analyst,게임,신입,2025-08-23,0.806
J04961,A0520,P0169,회사14,Data Scientist,리테일,경력,2025-08-23,0.812
J00778,A0083,P0146,회사21,Product Analyst,게임,경력,2025-08-23,0.357
J03632,A0376,P0181,회사12,BA (Business Analyst),,신입,2025-08-23,0.675
J00464,A0049,P0129,회사17,Growth Analyst,경영 컨설팅,신입,2025-08-23,0.582
J00097,A0011,P0222,회사17,Product Analyst,,경력,2025-08-23,0.512
J02789,A0291,P0122,회사21,Product Analyst,,전환형 인턴,2025-08-23,0.684
J02618,A0273,P0217,회사34,BA (Business Analyst),미디어,전환형 인턴,2025-08-23,0.736
J03106,A0323,P0179,회사26,Product Analyst,금융,계약직,2025-08-23,0.883
J04581,A0478,P0123,회사20,Product Analyst,배달/배송,경력,2025-08-23,0.186
J04167,A0434,P0076,회사24,DA (Data Analyst),헬스케어,신입,2025-08-24,0.775
J04199,A0436,P0049,회사30,DA (Data Analyst),물류,계약직,2025-08-24,0.99
J04625,A0482,P0100,회사34,BI Engineer,헬스케어,계약직,2025-08-24,0.564
J00715,A0075,P0006,회사24,Growth Analyst,물류,신입,2025-08-24,0.452
J00916,A0093,P0060,회사23,BI Engineer,물류,신입,2025-08-24,0.683
J04427,A0463,P0072,회사32,DA (Data Analyst),교육,인턴,2025-08-24,0.167
J04451,A0465,P0100,회사34,BI Engineer,헬스케어,계약직,2025-08-24,0.72
J04070,A0423,P0114,회사27,Growth Analyst,모바일·APP,전환형 인턴,2025-08-24,0.569
J00574,A0060,P0110,회사30,Product Analyst,배달/배송,신입,2025-08-24,0.366
J00177,A0020,P0093,회사12,DA (Data Analyst),배달/배송,신입,2025-08-24,0.668
J02294,A0236,P0126,회사16,Growth Analyst,경영 컨설팅,신입,2025-08-24,0.525
J02438,A0249,P0060,회사23,BI Engineer,물류,신입,2025-08-24,0.607
J02055,A0211,P0199,회사21,BA (Business Analyst),물류,경력,2025-08-24,0.293
J01602,A0160,P0044,회사22,BI Engineer,경영 컨설팅,계약직,2025-08-24,0.666
J02688,A0279,P0088,회사01,Product Analyst,경영 컨설팅,신입,2025-08-24,0.386
J03284,A0342,P0172,회사26,BI Engineer,경영 컨설팅,경력,2025-08-24,0.65
J01280,A0131,P0093,회사12,DA (Data Analyst),배달/배송,신입,2025-08-24,0.721
J03953,A0411,P0116,회사32,BA (Business Analyst),금융,전환형 인턴,2025-08-24,0.695
J03202,A0334,P0022,회사29,Data Scientist,,신입,2025-08-24,0.752
J00409,A0043,P0047,회사22,BI Engineer,금융,경력,2025-08-24,0.61
J01392,A0140,P0038,회사11,Product Analyst,,신입,2025-08-25,0.528
J04948,A0519,P0069,회사34,BI Engineer,리테일,계약직,2025-08-25,0.266
J04888,A0510,P0046,회사25,Growth Analyst,미디어,전환형 인턴,2025-08-25,0.721
J03218,A0335,P0023,회사11,Growth Analyst,헬스케어,신입,2025-08-25,0.462
J04669,A0486,P0077,회사15,BA (Business Analyst),,경력,2025-08-25,0.137
J02247,A0231,P0143,회사23,Product Analyst,교육,인턴,2025-08-25,0.421
J01316,A0134,P0135,회사20,Product Analyst,,인턴,2025-08-25,0.708
J01045,A0108,P0181,회사12,BA (Business Analyst),,신입,2025-08-25,0.394
J02108,A0216,P0035,회사19,Data Scientist,물류,인턴,2025-08-25,0.54
J02153,A0220,P0048,회사12,Growth Analyst,교육,신입,2025-08-25,0.221
J02278,A0234,P0071,회사33,Growth Analyst,,신입,2025-08-25,0.02
J03266,A0341,P0122,회사21,Product Analyst,,전환형 인턴,2025-08-25,0.449
J01977,A0202,P0084,회사20,Product Analyst,,경력,2025-08-25,0.706
J03038,A0316,P0026,회사26,DA (Data Analyst),금융,신입,2025-08-25,0.497
J00342,A0037,P0049,회사30,DA (Data Analyst),물류,계약직,2025-08-25,0.849
J01482,A0147,P0120,회사26,DA (Data Analyst),게임,신입,2025-08-25,0.284
J02394,A0246,P0207,회사12,Growth Analyst,게임,신입,2025-08-25,0.611
J04042,A0419,P0224,회사16,Growth Analyst,,신입,2025-08-26,0.718
J02023,A0207,P0103,회사33,DA (Data Analyst),모바일·APP,신입,2025-08-26,0.685
J03144,A0326,P0082,회사27,DA (Data Analyst),헬스케어,경력,2025-08-26,0.579
J00685,A0072,P0175,회사22,Data Scientist,금융,신입,2025-08-26,0.264
J01248,A0129,P0006,회사24,Growth Analyst,물류,신입,2025-08-26,0.609
J01540,A0153,P0032,회사33,Growth Analyst,,인턴,2025-08-26,0.739
J04635,A0483,P0138,회사11,BI Engineer,물류,신입,2025-08-26,0.556
J03448,A0360,P0099,회사26,BA (Business Analyst),물류,경력,2025-08-26,0.401
J03568,A0371,P0002,회사20,Product Analyst,게임,신입,2025-08-26,0.623
J04042,A0419,P0224,회사16,Growth Analyst,,신입,2025-08-26,0.718
J04597,A0480,P0111,회사29,Product Analyst,배달/배송,신입,2025-08-26,0.36
J00558,A0058,P0090,회사15,DA (Data Analyst),모바일·APP,신입,2025-08-26,0.481
J03395,A0354,P0029,회사18,Product Analyst,게임,신입,2025-08-26,0.66
J02381,A0245,P0081,회사34,DA (Data Analyst),교육,계약직,2025-08-26,0.482
J04690,A0489,P0111,회사29,Product Analyst,배달/배송,신입,2025-08-26,0.99
J04181,A0435,P0093,회사12,DA (Data Analyst),배달/배송,신입,2025-08-27,0.344
J01161,A0120,P0009,회사20,BA (Business Analyst),물류,경력,2025-08-27,0.747
J03978,A0412,P0059,회사23,Product Analyst,물류,신입,2025-08-27,0.489
J04273,A0445,P0157,회사17,Growth Analyst,모바일·APP,전환형 인턴,2025-08-27,0.508
J04909,A0513,P0083,회사22,BI Engineer,배달/배송,경력,2025-08-27,0.553
J02577,A0269,P0165,회사16,Data Scientist,물류,신입,2025-08-27,0.366
J04306,A0449,P0098,회사11,Data Scientist,게임,신입,2025-08-27,0.309
J00190,A0021,P0086,회사18,BI Engineer,교육,경력,2025-08-27,0.329
J04477,A0467,P0062,회사21,Data Scientist,경영 컨설팅,경력,2025-08-27,0.371
J00037,A0005,P0175,회사22,Data Scientist,금융,신입,2025-08-27,0.86
J01420,A0142,P0028,회사11,BI Engineer,모바일·APP,경력,2025-08-27,0.16
J02515,A0261,P0172,회사26,BI Engineer,경영 컨설팅,경력,2025-08-27,0.609
J02515,A0261,P0172,회사26,BI Engineer,경영 컨설팅,경력,2025-08-27,0.609
J01653,A0164,P0060,회사23,BI Engineer,물류,신입,2025-08-27,0.373
J02422,A0248,P0182,회사12,Data Scientist,금융,인턴,2025-08-27,0.713
J03646,A0378,P0225,회사33,Data Scientist,헬스케어,경력,2025-08-27,0.99
J04277,A0446,P0039,회사23,Product Analyst,모바일·APP,인턴,2025-08-27,0.906
J01226,A0127,P0068,회사24,BI Engineer,리테일,계약직,2025-08-27,0.361
J00098,A0011,P0066,회사11,Product Analyst,게임,경력,2025-08-27,0.533
J04847,A0507,P0040,회사30,BA (Business Analyst),,신입,2025-08-27,0.652
J02706,A0282,P0155,회사19,Product Analyst,모바일·APP,신입,2025-08-28,0.252
J02642,A0275,P0191,회사22,BI Engineer,,신입,2025-08-28,0.127
J01603,A0160,P0097,회사23,Growth Analyst,모바일·APP,신입,2025-08-28,0.552
J04353,A0454,P0176,회사23,DA (Data Analyst),경영 컨설팅,인턴,2025-08-28,0.426
J01213,A0125,P0080,회사19,Growth Analyst,게임,경력,2025-08-28,0.813
J02490,A0258,P0197,회사12,Data Scientist,리테일,신입,2025-08-28,0.452
J02605,A0271,P0167,회사12,DA (Data Analyst),리테일,신입,2025-08-28,0.704
J02295,A0236,P0026,회사26,DA (Data Analyst),금융,신입,2025-08-28,0.618
J01877,A0189,P0082,회사27,DA (Data Analyst),헬스케어,경력,2025-08-28,0.02
J01147,A0119,P0178,회사21,Data Scientist,물류,계약직,2025-08-28,0.99
J01573,A0156,P0145,회사28,Growth Analyst,,신입,2025-08-28,0.438
J04798,A0499,P0011,회사27,Product Analyst,,신입,2025-08-28,0.452
J01952,A0198,P0182,회사12,Data Scientist,금융,인턴,2025-08-28,0.738
J02957,A0306,P0006,회사24,Growth Analyst,물류,신입,2025-08-28,0.47
J03346,A0350,P0118,회사20,BI Engineer,미디어,전환형 인턴,2025-08-28,0.365
J03203,A0334,P0011,회사27,Product Analyst,,신입,2025-08-29,0.378
J03342,A0349,P0219,회사27,Product Analyst,미디어,인턴,2025-08-29,0.637
J04890,A0511,P0002,회사20,Product Analyst,게임,신입,2025-08-29,0.242
J01685,A0167,P0233,회사18,BA (Business Analyst),게임,신입,2025-08-29,0.555
J00844,A0088,P0129,회사17,Growth Analyst,경영 컨설팅,신입,2025-08-29,0.307
J02354,A0243,P0135,회사20,Product Analyst,,인턴,2025-08-29,0.417
J02041,A0210,P0024,회사11,BI Engineer,게임,전환형 인턴,2025-08-29,0.174
J03403,A0355,P0110,회사30,Product Analyst,배달/배송,신입,2025-08-29,0.181
J04889,A0510,P0138,회사11,BI Engineer,물류,신입,2025-08-29,0.457
J03121,A0324,P0040,회사30,BA (Business Analyst),,신입,2025-08-29,0.158
J03499,A0366,P0095,회사25,Product Analyst,물류,계약직,2025-08-29,0.8
J02439,A0249,P0019,회사17,Growth Analyst,모바일·APP,인턴,2025-08-30,0.487
J01928,A0195,P0112,회사31,BI Engineer,경영 컨설팅,경력,2025-08-30,0.927
J01024,A0107,P0070,회사29,Growth Analyst,교육,계약직,2025-08-30,0.514
J01896,A0193,P0169,회사14,Data Scientist,리테일,경력,2025-08-30,0.404
J04504,A0468,P0057,회사11,DA (Data Analyst),헬스케어,경력,2025-08-30,0.578
J01978,A0202,P0081,회사34,DA (Data Analyst),교육,계약직,2025-08-30,0.362
J00686,A0072,P0072,회사32,DA (Data Analyst),교육,인턴,2025-08-30,0.384
J01700,A0169,P0239,회사28,Product Analyst,모바일·APP,계약직,2025-08-30,0.449
J00779,A0083,P0158,회사07,BA (Business Analyst),금융,신입,2025-08-30,0.202
J00860,A0089,P0076,회사24,DA (Data Analyst),헬스케어,신입,2025-08-30,0.66
J00623,A0064,P0226,회사34,Growth Analyst,리테일,전환형 인턴,2025-08-30,0.224
J02866,A0297,P0194,회사32,BI Engineer,금융,신입,2025-08-30,0.528
J00410,A0043,P0165,회사16,Data Scientist,물류,신입,2025-08-30,0.758
J03145,A0326,P0192,회사30,Growth Analyst,헬스케어,신입,2025-08-30,0.99
J00302,A0033,P0203,회사17,DA (Data Analyst),물류,경력,2025-08-30,0.225
J04673,A0487,P0041,회사33,Product Analyst,헬스케어,경력,2025-08-30,0.675
J01664,A0165,P0170,회사26,Growth Analyst,게임,경력,2025-08-30,0.654
J01594,A0158,P0184,회사28,DA (Data Analyst),게임,전환형 인턴,2025-08-31,0.51
J01855,A0187,P0135,회사20,Product Analyst,,인턴,2025-08-31,0.371
J04457,A0466,P0060,회사23,BI Engineer,물류,신입,2025-08-31,0.682
J03107,A0323,P0189,회사12,Product Analyst,미디어,신입,2025-08-31,0.59
J01046,A0108,P0080,회사19,Growth Analyst,게임,경력,2025-08-31,0.256
J00157,A0018,P0054,회사11,Growth Analyst,물류,인턴,2025-08-31,0.366
J02986,A0311,P0237,회사23,Data Scientist,경영 컨설팅,신입,2025-08-31,0.792
J04582,A0478,P0158,회사07,BA (Business Analyst),금융,신입,2025-08-31,0.86
J00929,A0095,P0051,회사28,Data Scientist,물류,신입,2025-08-31,0.02
J02790,A0291,P0158,회사07,BA (Business Analyst),금융,신입,2025-08-31,0.518
J03569,A0371,P0172,회사26,BI Engineer,경영 컨설팅,경력,2025-08-31,0.253
J01296,A0133,P0121,회사13,Growth Analyst,금융,신입,2025-08-31,0.521
J03449,A0360,P0150,회사04,Growth Analyst,배달/배송,경력,2025-08-31,0.142
J00178,A0020,P0154,회사34,BA (Business Analyst),미디어,경력,2025-08-31,0.598
J03285,A0342,P0027,회사15,DA (Data Analyst),물류,신입,2025-08-31,0.739
J02925,A0303,P0044,회사22,BI Engineer,경영 컨설팅,계약직,2025-08-31,0.409
J01779,A0176,P0228,회사31,Growth Analyst,헬스케어,경력,2025-08-31,0.728
J01198,A0123,P0132,회사21,DA (Data Analyst),금융,계약직,2025-08-31,0.5
J00431,A0045,P0010,회사14,BA (Business Analyst),배달/배송,경력,2025-09-01,0.714
J03759,A0388,P0084,회사20,Product Analyst,,경력,2025-09-01,0.761
J03793,A0391,P0197,회사12,Data Scientist,리테일,신입,2025-09-01,0.624
J02031,A0209,P0234,회사29,Product Analyst,,인턴,2025-09-01,0.286
J03676,A0380,P0183,회사11,Product Analyst,,인턴,2025-09-01,0.877
J04598,A0480,P0090,회사15,DA (Data Analyst),모바일·APP,신입,2025-09-01,0.508
J03612,A0375,P0184,회사28,DA (Data Analyst),게임,전환형 인턴,2025-09-01,0.487
J02474,A0255,P0177,회사22,Growth Analyst,경영 컨설팅,경력,2025-09-01,0.253
J04727,A0491,P0160,회사14,Data Scientist,배달/배송,전환형 인턴,2025-09-01,0.727
J04539,A0473,P0175,회사22,Data Scientist,금융,신입,2025-09-01,0.742
J03718,A0383,P0199,회사21,BA (Business Analyst),물류,경력,2025-09-01,0.622
J03347,A0350,P0218,회사15,DA (Data Analyst),미디어,신입,2025-09-01,0.638
J02578,A0269,P0059,회사23,Product Analyst,물류,신입,2025-09-01,0.204
J00575,A0060,P0213,회사19,BI Engineer,물류,신입,2025-09-01,0.021
J01502,A0148,P0109,회사32,BA (Business Analyst),배달/배송,전환형 인턴,2025-09-01,0.299
J02823,A0293,P0133,회사13,Data Scientist,헬스케어,신입,2025-09-01,0.316
J01432,A0143,P0190,회사31,Growth Analyst,,전환형 인턴,2025-09-01,0.854
J00038,A0005,P0133,회사13,Data Scientist,헬스케어,신입,2025-09-01,0.766
J02805,A0292,P0160,회사14,Data Scientist,배달/배송,전환형 인턴,2025-09-01,0.644
J02619,A0273,P0022,회사29,Data Scientist,,신입,2025-09-01,0.407
J00239,A0026,P0140,회사20,Growth Analyst,모바일·APP,경력,2025-09-01,0.173
J01331,A0136,P0196,회사11,BI Engineer,리테일,계약직,2025-09-01,0.246
J03313,A0345,P0018,회사24,BI Engineer,리테일,계약직,2025-09-01,0.676
J04823,A0503,P0222,회사17,Product Analyst,,경력,2025-09-01,0.188
J01465,A0146,P0108,회사14,BA (Business Analyst),교육,경력,2025-09-01,0.751
J02491,A0258,P0089,회사19,DA (Data Analyst),모바일·APP,신입,2025-09-01,0.405
J01987,A0204,P0098,회사11,Data Scientist,게임,신입,2025-09-01,0.339
J02913,A0302,P0131,회사24,BI Engineer,미디어,경력,2025-09-02,0.548
J02958,A0306,P0021,회사14,BI Engineer,경영 컨설팅,신입,2025-09-02,0.257
J02296,A0236,P0213,회사19,BI Engineer,물류,신입,2025-09-02,0.707
J02056,A0211,P0134,회사23,Growth Analyst,배달/배송,전환형 인턴,2025-09-02,0.488
J03267,A0341,P0008,회사12,BA (Business Analyst),게임,신입,2025-09-02,0.425
J04799,A0499,P0193,회사23,BA (Business Analyst),게임,인턴,2025-09-02,0.929
J03258,A0340,P0233,회사18,BA (Business Analyst),게임,신입,2025-09-02,0.149
J04779,A0498,P0086,회사18,BI Engineer,교육,경력,2025-09-02,0.15
J01393,A0140,P0122,회사21,Product Analyst,,전환형 인턴,2025-09-02,0.17
J00465,A0049,P0043,회사12,BI Engineer,리테일,인턴,2025-09-02,0.562
J03796,A0392,P0150,회사04,Growth Analyst,배달/배송,경력,2025-09-02,0.68
J01249,A0129,P0106,회사16,Data Scientist,물류,신입,2025-09-02,0.438
J00816,A0086,P0032,회사33,Growth Analyst,,인턴,2025-09-02,0.3
J04949,A0519,P0160,회사14,Data Scientist,배달/배송,전환형 인턴,2025-09-02,0.804
J02643,A0275,P0130,회사13,Product Analyst,물류,전환형 인턴,2025-09-02,0.294
J03954,A0411,P0235,회사12,Product Analyst,헬스케어,인턴,2025-09-02,0.463
J04927,A0515,P0113,회사11,Data Scientist,배달/배송,전환형 인턴,2025-09-03,0.244
J03809,A0393,P0043,회사12,BI Engineer,리테일,인턴,2025-09-03,0.148
J01358,A0137,P0063,회사13,DA (Data Analyst),게임,신입,2025-09-03,0.525
J01686,A0167,P0121,회사13,Growth Analyst,금융,신입,2025-09-03,0.852
J04660,A0485,P0209,회사19,BA (Business Analyst),금융,신입,2025-09-03,0.601
J03979,A0412,P0176,회사23,DA (Data Analyst),경영 컨설팅,인턴,2025-09-03,0.512
J03744,A0387,P0158,회사07,BA (Business Analyst),금융,신입,2025-09-03,0.406
J02323,A0240,P0238,회사25,BI Engineer,금융,전환형 인턴,2025-09-03,0.02
J03443,A0359,P0004,회사19,BA (Business Analyst),교육,신입,2025-09-03,0.796
J01574,A0156,P0166,회사24,Growth Analyst,헬스케어,신입,2025-09-03,0.175
J03343,A0349,P0047,회사22,BI Engineer,금융,경력,2025-09-03,0.379
J04243,A0441,P0053,회사31,BA (Business Analyst),헬스케어,경력,2025-09-03,0.617
J01483,A0147,P0192,회사30,Growth Analyst,헬스케어,신입,2025-09-03,0.114
J03931,A0410,P0183,회사11,Product Analyst,,인턴,2025-09-03,0.444
J02109,A0216,P0192,회사30,Growth Analyst,헬스케어,신입,2025-09-03,0.812
J02852,A0296,P0130,회사13,Product Analyst,물류,전환형 인턴,2025-09-03,0.833
J00204,A0022,P0101,회사18,BA (Business Analyst),,신입,2025-09-03,0.774
J01533,A0151,P0045,회사11,Product Analyst,경영 컨설팅,인턴,2025-09-03,0.457
J04168,A0434,P0167,회사12,DA (Data Analyst),리테일,신입,2025-09-03,0.502
J04071,A0423,P0070,회사29,Growth Analyst,교육,계약직,2025-09-03,0.583
J03126,A0325,P0152,회사17,BA (Business Analyst),물류,경력,2025-09-03,0.615
J00229,A0024,P0031,회사27,BI Engineer,물류,신입,2025-09-03,0.882
J03122,A0324,P0194,회사32,BI Engineer,금융,신입,2025-09-03,0.601
J03308,A0344,P0069,회사34,BI Engineer,리테일,계약직,2025-09-03,0.02
J01654,A0164,P0098,회사11,Data Scientist,게임,신입,2025-09-04,0.262
J04452,A0465,P0035,회사19,Data Scientist,물류,인턴,2025-09-04,0.645
J00158,A0018,P0238,회사25,BI Engineer,금융,전환형 인턴,2025-09-04,0.598
